entity_id,group,outcome,model,AUROC,AUPRC,Brier,sensitivity,specificity,PPV,NPV,threshold,threshold_strategy,N,events,TP,FP,TN,FN
v2|P2|overall|stacking,overall,y_P2,stacking,0.9117115101235812,0.48318529725545467,0.12804264215699038,0.8193916349809885,0.8462220907881118,0.2929979605710401,0.9836713647301478,0.5144857557849483,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,526,431,1040,5723,95
v2|P3|overall|rSI_sMS,overall,y_P3,rSI_sMS,0.7210460090323599,0.11397601661632588,0.21603380362095193,0.6666666666666666,0.6846284741917187,0.06633081444164568,0.9839005502343591,0.5109986913546692,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,158,2224,4828,79
v2|P3|overall|logistic_regression,overall,y_P3,logistic_regression,0.8363507015994506,0.2818575875679471,0.10024734712916408,0.7805907172995781,0.8207600680657969,0.1276742581090407,0.9910958904109589,0.33334193352903363,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,185,1264,5788,52
v2|P3|overall|catboost,overall,y_P3,catboost,0.9135559592275345,0.3836228340838022,0.028481360988648268,0.8227848101265823,0.857770845150312,0.16277128547579298,0.9931045805286488,0.08622360642544344,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,195,1003,6049,42
v2|P3|overall|xgboost,overall,y_P3,xgboost,0.9143505388542258,0.38376973365963907,0.024536773927021194,0.8227848101265823,0.8665626772546795,0.17165492957746478,0.9931740614334471,0.038528021425008774,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,195,941,6111,42
v2|P3|overall|lightgbm,overall,y_P3,lightgbm,0.9112909884618423,0.3964220594933085,0.02435897269300888,0.8227848101265823,0.8617413499716392,0.16666666666666666,0.9931361333551234,0.0387311645325414,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,195,975,6077,42
v2|P3|overall|bert_finetuned,overall,y_P3,bert_finetuned,0.8405120730630327,0.18241461232545483,0.17330350341807746,0.7468354430379747,0.7814804310833806,0.1030267753201397,0.9892299407646742,0.5295977592468262,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,177,1541,5511,60
v2|P3|overall|mlp_plr,overall,y_P3,mlp_plr,0.8866084613156995,0.3523612473574165,0.09698743960678544,0.8016877637130801,0.8330969937606353,0.1389904901243599,0.9920634920634921,0.36761775612831116,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,190,1177,5875,47
v2|P3|overall|ft_transformer,overall,y_P3,ft_transformer,0.8991272787323105,0.31497300823763463,0.11157129081121202,0.8185654008438819,0.8562110039705049,0.1605960264900662,0.9929287946061504,0.5285833477973938,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,194,1014,6038,43
v2|P3|overall|cnn_1d,overall,y_P3,cnn_1d,0.886501360597945,0.30846635890473983,0.07974462370019154,0.7763713080168776,0.8248723766307431,0.12966878083157152,0.9909710391822828,0.23201951384544373,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,184,1235,5817,53
v2|P3|overall|tabpfn,overall,y_P3,tabpfn,0.913569720772274,0.3759545161577027,0.02494562770862136,0.8143459915611815,0.8555019852524106,0.15924092409240925,0.9927595853217048,0.032991111278533936,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,193,1019,6033,44
v2|P3|overall|tabicl,overall,y_P3,tabicl,0.8775844779348589,0.23657763598125614,0.027434935506807954,0.8016877637130801,0.8277084515031197,0.13523131672597866,0.9920122365737594,0.024835182819515467,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,190,1215,5837,47
v2|P3|overall|stacking,overall,y_P3,stacking,0.9113852251269055,0.39172900487863693,0.10552038992981906,0.8143459915611815,0.8617413499716392,0.16523972602739725,0.9928116320862604,0.42436650379813656,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,237,193,975,6077,44
v2|S1|overall|rSI_sMS,overall,y_S1,rSI_sMS,0.7996365669555494,0.10085625516790192,0.19015513316545923,0.7481481481481481,0.7599944087223931,0.05555555555555555,0.9937854140010967,0.5307378174726817,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,101,1717,5437,34
v2|S1|overall|logistic_regression,overall,y_S1,logistic_regression,0.8256442912020212,0.15695022544489334,0.09967006172052434,0.7555555555555555,0.7978753145093654,0.06589147286821706,0.9942518724960808,0.2633161775927724,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,102,1446,5708,33
v2|S1|overall|catboost,overall,y_S1,catboost,0.9153905093239731,0.25049636372366824,0.0158194815792769,0.8,0.859239586245457,0.0968609865470852,0.9956268221574344,0.023566847923562836,run_stage2a_v2.select_operating_point:max_min_sensitivity_specificity,7289,135,108,1007,6147,27
