entity_id,group,outcome,model,model_variant,split,scope,n,events,bin,rows,mean_prediction,event_rate
v3|P1|medicine|ft_transformer,medicine,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,0,5,633,0.04513059226328163,0.0
v3|P1|medicine|ft_transformer,medicine,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,5,6,633,0.10446550101512604,0.007898894154818325
v3|P1|medicine|ft_transformer,medicine,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,0,7,632,0.2182742955186699,0.0
v3|P1|medicine|ft_transformer,medicine,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,1,8,632,0.36527537804427024,0.0015822784810126582
v3|P1|medicine|ft_transformer,medicine,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,6,9,632,0.5286990165521827,0.00949367088607595
v3|P1|medicine|ft_transformer,medicine,P1,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,69,10,632,0.8109827916833419,0.10917721518987342
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,0,1,633,0.000657223410038105,0.0
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,1,2,633,0.0008975619339532984,0.001579778830963665
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,0,3,633,0.0011795155752941018,0.0
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,1,4,633,0.0015407663681604106,0.001579778830963665
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,1,5,633,0.002024461002766063,0.001579778830963665
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,1,6,633,0.0026987180245862073,0.001579778830963665
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,3,7,632,0.0037122664149410807,0.004746835443037975
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,2,8,632,0.005507472848328401,0.0031645569620253164
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,7,9,632,0.009578695964318451,0.011075949367088608
v3|P1|medicine|lightgbm,medicine,P1,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,67,10,632,0.06776020420364774,0.1060126582278481
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,4,1,633,0.0007655673787465298,0.00631911532385466
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,4,2,633,0.0010160455243224023,0.00631911532385466
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,2,3,633,0.001911379870916952,0.00315955766192733
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,1,4,633,0.003072619923762281,0.001579778830963665
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,2,5,633,0.004611114641797578,0.00315955766192733
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,2,6,633,0.0064874771901739054,0.00315955766192733
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,7,7,632,0.008675919274870143,0.011075949367088608
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,5,8,632,0.011714027989492767,0.007911392405063292
v3|P1|medicine|logistic_regression,medicine,P1,logistic_regression,logistic_l2__platt,external_2025,current_frozen_aggregate,6326,16,9,632,0.016921291073523047,0.02531645569620253
