split_year,outcome,outcome_value,feature,n,missing_n,missing_rate
2020,y_P3,1,MISSREASON_EMT_發生地點_到慈濟_開車km__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_發生地點_到慈濟_開車km__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_發生地點_到慈濟_直線km,149,0,0.0
2020,y_P3,1,MISS_EMT_發生地點_到慈濟_直線km,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_發生地點_到慈濟_直線km__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_反應時間分,149,0,0.0
2020,y_P3,1,MISS_EMT_反應時間分,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_反應時間分__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_反應時間分__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_反應時間分__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場停留分,149,0,0.0
2020,y_P3,1,MISS_EMT_現場停留分,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場停留分__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場停留分__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場停留分__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_送醫途中分,149,0,0.0
2020,y_P3,1,MISS_EMT_送醫途中分,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_送醫途中分__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_送醫途中分__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_送醫途中分__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_舒張壓,149,149,1.0
2020,y_P3,1,MISS_EMT_現場_舒張壓,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_舒張壓__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_舒張壓__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_舒張壓__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_脈搏,149,13,0.087248322147651
2020,y_P3,1,MISS_EMT_現場_脈搏,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_脈搏__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_脈搏__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_脈搏__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_呼吸,149,13,0.087248322147651
2020,y_P3,1,MISS_EMT_現場_呼吸,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_呼吸__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_呼吸__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_呼吸__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_SPO2,149,16,0.1073825503355704
2020,y_P3,1,MISS_EMT_現場_SPO2,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_SPO2__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_SPO2__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_SPO2__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_SPO2__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_體溫,149,13,0.087248322147651
2020,y_P3,1,MISS_EMT_現場_體溫,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_體溫__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_體溫__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_體溫__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_體溫__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_GCS,149,18,0.1208053691275167
2020,y_P3,1,MISS_EMT_現場_GCS,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_GCS_E,149,18,0.1208053691275167
2020,y_P3,1,MISS_EMT_現場_GCS_E,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_E__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_E__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_E__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_E__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_GCS_V,149,18,0.1208053691275167
2020,y_P3,1,MISS_EMT_現場_GCS_V,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_V__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_V__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_V__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_V__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_現場_GCS_M,149,18,0.1208053691275167
2020,y_P3,1,MISS_EMT_現場_GCS_M,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_M__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_M__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_M__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_現場_GCS_M__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_舒張壓,149,22,0.1476510067114094
2020,y_P3,1,MISS_EMT_車上_舒張壓,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_舒張壓__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_舒張壓__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_舒張壓__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_舒張壓__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_脈搏,149,10,0.0671140939597315
2020,y_P3,1,MISS_EMT_車上_脈搏,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_脈搏__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_脈搏__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_脈搏__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_脈搏__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_呼吸,149,11,0.0738255033557047
2020,y_P3,1,MISS_EMT_車上_呼吸,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_呼吸__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_呼吸__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_呼吸__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_呼吸__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_SPO2,149,10,0.0671140939597315
2020,y_P3,1,MISS_EMT_車上_SPO2,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_SPO2__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_SPO2__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_SPO2__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_SPO2__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_體溫,149,10,0.0671140939597315
2020,y_P3,1,MISS_EMT_車上_體溫,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_體溫__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_體溫__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_體溫__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_體溫__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_GCS,149,19,0.1275167785234899
2020,y_P3,1,MISS_EMT_車上_GCS,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_GCS_E,149,19,0.1275167785234899
2020,y_P3,1,MISS_EMT_車上_GCS_E,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_E__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_E__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_E__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_E__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_GCS_V,149,19,0.1275167785234899
2020,y_P3,1,MISS_EMT_車上_GCS_V,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_V__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_V__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_V__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_V__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_車上_GCS_M,149,19,0.1275167785234899
2020,y_P3,1,MISS_EMT_車上_GCS_M,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_M__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_M__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_M__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_車上_GCS_M__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_生命徵象量測次數,149,0,0.0
2020,y_P3,1,MISS_EMT_生命徵象量測次數,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_生命徵象量測次數__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_生命徵象量測次數__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_生命徵象量測次數__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_生命徵象量測次數__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_問卷_疼痛指數,149,94,0.6308724832214765
2020,y_P3,1,MISS_EMT_問卷_疼痛指數,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_疼痛指數__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_疼痛指數__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_疼痛指數__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_疼痛指數__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔尺寸mm,149,9,0.0604026845637583
2020,y_P3,1,MISS_EMT_問卷_左瞳孔尺寸mm,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_左瞳孔尺寸mm__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_左瞳孔尺寸mm__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_左瞳孔尺寸mm__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_左瞳孔尺寸mm__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔尺寸mm,149,9,0.0604026845637583
2020,y_P3,1,MISS_EMT_問卷_右瞳孔尺寸mm,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_右瞳孔尺寸mm__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_右瞳孔尺寸mm__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_右瞳孔尺寸mm__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_右瞳孔尺寸mm__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖值mgdl,149,74,0.4966442953020134
2020,y_P3,1,MISS_EMT_問卷_血糖值mgdl,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_血糖值mgdl__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_血糖值mgdl__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_血糖值mgdl__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_血糖值mgdl__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_問卷_氧氣流量Lmin,149,48,0.3221476510067114
2020,y_P3,1,MISS_EMT_問卷_氧氣流量Lmin,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_氧氣流量Lmin__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_氧氣流量Lmin__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_氧氣流量Lmin__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_氧氣流量Lmin__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液量ml,149,130,0.87248322147651
2020,y_P3,1,MISS_EMT_問卷_靜脈輸液量ml,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_靜脈輸液量ml__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_靜脈輸液量ml__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_靜脈輸液量ml__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_問卷_靜脈輸液量ml__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_體重,149,2,0.0134228187919463
2020,y_P3,1,MISS_EMT_體重,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_體重__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_體重__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_體重__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_體重__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_燒燙傷一級%,149,0,0.0
2020,y_P3,1,MISS_EMT_燒燙傷一級%,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷一級%__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷一級%__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷一級%__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷一級%__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_燒燙傷二級%,149,0,0.0
2020,y_P3,1,MISS_EMT_燒燙傷二級%,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷二級%__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷二級%__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷二級%__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷二級%__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_燒燙傷三級%,149,0,0.0
2020,y_P3,1,MISS_EMT_燒燙傷三級%,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷三級%__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷三級%__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷三級%__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷三級%__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_燒燙傷總%,149,0,0.0
2020,y_P3,1,MISS_EMT_燒燙傷總%,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷總%__source_missing,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷總%__not_measured,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷總%__sentinel,149,0,0.0
2020,y_P3,1,MISSREASON_EMT_燒燙傷總%__invalid_or_out_of_range,149,0,0.0
2020,y_P3,1,EMT_城市__台北,149,0,0.0
2020,y_P3,1,EMT_城市__新北,149,0,0.0
2020,y_P3,1,EMT_城市__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_城市__MISSING,149,0,0.0
2020,y_P3,1,EMT_性別__女,149,0,0.0
2020,y_P3,1,EMT_性別__男,149,0,0.0
2020,y_P3,1,EMT_性別__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_性別__MISSING,149,0,0.0
2020,y_P3,1,EMT_送醫路由__家屬指定送醫,149,0,0.0
2020,y_P3,1,EMT_送醫路由__就近適當,149,0,0.0
2020,y_P3,1,EMT_送醫路由__指揮中心,149,0,0.0
2020,y_P3,1,EMT_送醫路由__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_送醫路由__MISSING,149,0,0.0
2020,y_P3,1,EMT_危急個案__0.0,149,0,0.0
2020,y_P3,1,EMT_危急個案__1.0,149,0,0.0
2020,y_P3,1,EMT_危急個案__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_危急個案__MISSING,149,0,0.0
2020,y_P3,1,EMT_發生地區__三峽區,149,0,0.0
2020,y_P3,1,EMT_發生地區__三重區,149,0,0.0
2020,y_P3,1,EMT_發生地區__中和區,149,0,0.0
2020,y_P3,1,EMT_發生地區__土城區,149,0,0.0
2020,y_P3,1,EMT_發生地區__坪林區,149,0,0.0
2020,y_P3,1,EMT_發生地區__市文山區,149,0,0.0
2020,y_P3,1,EMT_發生地區__新店區,149,0,0.0
2020,y_P3,1,EMT_發生地區__新莊區,149,0,0.0
2020,y_P3,1,EMT_發生地區__板橋區,149,0,0.0
2020,y_P3,1,EMT_發生地區__樹林區,149,0,0.0
2020,y_P3,1,EMT_發生地區__永和區,149,0,0.0
2020,y_P3,1,EMT_發生地區__深坑區,149,0,0.0
2020,y_P3,1,EMT_發生地區__烏來區,149,0,0.0
2020,y_P3,1,EMT_發生地區__石碇區,149,0,0.0
2020,y_P3,1,EMT_發生地區__蘆洲區,149,0,0.0
2020,y_P3,1,EMT_發生地區__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_發生地區__MISSING,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__Google地標,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__區內概略,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__國道概略,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__無,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__號,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__路名概略(OSM),149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__路段中心,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_距離_定位信心__MISSING,149,0,0.0
2020,y_P3,1,EMT_現場_意識__否,149,0,0.0
2020,y_P3,1,EMT_現場_意識__清,149,0,0.0
2020,y_P3,1,EMT_現場_意識__痛,149,0,0.0
2020,y_P3,1,EMT_現場_意識__聲,149,0,0.0
2020,y_P3,1,EMT_現場_意識__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_現場_意識__MISSING,149,0,0.0
2020,y_P3,1,EMT_派遣分類__BLS,149,0,0.0
2020,y_P3,1,EMT_派遣分類__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_派遣分類__MISSING,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-一般受傷,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-其它,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-割腕,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-吞食藥物,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-孕婦待產,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-急病,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-打架受傷,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-精神異常,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-路倒,149,0,0.0
2020,y_P3,1,EMT_派遣原因__救護-車禍,149,0,0.0
2020,y_P3,1,EMT_派遣原因__火警-集合住宅,149,0,0.0
2020,y_P3,1,EMT_派遣原因__緊急救援-其他,149,0,0.0
2020,y_P3,1,EMT_派遣原因__緊急救援-車禍救助,149,0,0.0
2020,y_P3,1,EMT_派遣原因__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_派遣原因__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_創傷導致的主訴群__肢體麻痺,149,0,0.0
2020,y_P3,1,EMT_問卷_創傷導致的主訴群__背部疼痛,149,0,0.0
2020,y_P3,1,EMT_問卷_創傷導致的主訴群__胸痛/悶,149,0,0.0
2020,y_P3,1,EMT_問卷_創傷導致的主訴群__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_創傷導致的主訴群__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__GCS<15,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__檢查無明顯異常,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__肢體運動感覺異常,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__轉向困難,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__頸椎瘀青疼痛,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_頸椎固定__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__其他,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__正常,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__溼冷,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__潮紅,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__發紺,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__蒼白,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__蒼白、溼冷,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__黃疸,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_膚色__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔光反射__+,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔光反射__-,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔光反射__無法測量,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔光反射__眼疾,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔光反射__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_左瞳孔光反射__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔光反射__+,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔光反射__-,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔光反射__無法測量,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔光反射__眼疾,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔光反射__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_右瞳孔光反射__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_氣管位置__其他,149,0,0.0
2020,y_P3,1,EMT_問卷_氣管位置__正常,149,0,0.0
2020,y_P3,1,EMT_問卷_氣管位置__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_氣管位置__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_頸靜脈怒張__其他,149,0,0.0
2020,y_P3,1,EMT_問卷_頸靜脈怒張__有,149,0,0.0
2020,y_P3,1,EMT_問卷_頸靜脈怒張__無,149,0,0.0
2020,y_P3,1,EMT_問卷_頸靜脈怒張__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_頸靜脈怒張__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__High,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__Low,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__否,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__否、其他,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__否、創傷,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__否、拒絕,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__否、躁動,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__血糖值紀錄,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_血糖狀態__MISSING,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液種類__0.9%N.S.,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液種類__5%G.W.,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液種類__50%G.W.,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液種類__IV,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液種類__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_問卷_靜脈輸液種類__MISSING,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__中毒/自傷,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__交通事故傷,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__內科急病,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__其他外傷,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__精神行為異常,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__路倒/無意識,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_推定派遣類別__MISSING,149,0,0.0
2020,y_P3,1,EMT_有燒燙傷__False,149,0,0.0
2020,y_P3,1,EMT_有燒燙傷__True,149,0,0.0
2020,y_P3,1,EMT_有燒燙傷__OTHER_RARE,149,0,0.0
2020,y_P3,1,EMT_有燒燙傷__MISSING,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__Atrial fibrillation,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__Normal Sinus Rhythm,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__ST段下降,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__Sinus Bradycardia,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__Sinus Tachycardia,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__其他波形,149,0,0.0
2020,y_P3,1,EMT_心律臆斷__OTHER_RARE,149,0,0.0
