entity_id,group,outcome,model,model_variant,split,scope,n,events,AUROC,AUPRC,Brier,calibration_intercept,calibration_slope,ECE,observed_expected_ratio
v3|S4|medicine|cnn_1d,medicine,S4,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,766,0.7733982004996526,0.3374643406765518,0.20607385927404048,-1.9756222513145218,0.6099524802604942,0.2695340707680454,0.3103169254691378
v3|S4|medicine|ft_transformer,medicine,S4,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,766,0.7660154122133103,0.3206035468344925,0.19096827974925715,-1.9092644673197254,0.8727712595558096,0.2769216034877038,0.30423312226261334
v3|S4|medicine|lightgbm,medicine,S4,lightgbm,lightgbm__raw,external_2025,current_frozen_aggregate,6326,766,0.7968182373161524,0.3878006034681737,0.09027577410887655,-0.1586692836156739,0.9339143050075659,0.012018689067497677,0.9600890949587454
v3|S4|medicine|logistic_regression,medicine,S4,logistic_regression,logistic_l2__isotonic,external_2025,current_frozen_aggregate,6326,766,0.7519161955031277,0.29978962012731414,0.09618529785346527,-0.46416563110608233,0.7670406128005578,0.024195292798121507,0.9233495010623554
v3|S4|medicine|mlp_plr,medicine,S4,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,766,0.7805490072693803,0.33806441876781435,0.16828342440238378,-1.7665960038654427,0.5223126062048661,0.21142732241198253,0.36507793714831877
v3|S4|medicine|rSI_sMS,medicine,S4,rSI_sMS,score_rSI_sMS__isotonic,external_2025,current_frozen_aggregate,6139,719,0.5924640362537144,0.18393525907510783,0.10147526594939739,-0.5931346951908305,0.7523351312556118,0.029352320950011775,0.8797162848568202
v3|S4|medicine|stacking,medicine,S4,stacking,stacking,external_2025,current_frozen_aggregate,6326,766,0.8041275334823524,0.4104985320311945,0.1518094321193703,-1.738845380938413,0.967929566791496,0.2301528681227544,0.3447426895958311
v3|S4|medicine|tabicl,medicine,S4,tabicl,tabicl,external_2025,current_frozen_aggregate,6326,766,0.7911666228375002,0.37287639105878573,0.09120721212727659,-0.172857328800815,0.9100756972273875,0.010803719844390464,0.9741569865049092
v3|S4|medicine|tabpfn,medicine,S4,tabpfn,tabpfn_finetuned,external_2025,current_frozen_aggregate,6326,766,0.7255747882112065,0.2909010617528799,0.09817675382226804,-0.3856412762364057,0.7563807405558663,0.024692266770876138,1.0265085954242075
v3|S4|medicine|xgboost,medicine,S4,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,766,0.797625476642185,0.3920818087027357,0.0901131369452336,-0.164267883942022,0.9318032389052604,0.012524709603431217,0.9585944790090695
v3|S5|medicine|bert_finetuned,medicine,S5,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,119,0.7478192823770398,0.055368995643775294,0.33792179724555216,-4.489896538278034,0.6623155730540837,0.5001416193143797,0.036248484329902186
v3|S5|medicine|catboost,medicine,S5,catboost,catboost__raw,external_2025,current_frozen_aggregate,6326,119,0.7962289797504309,0.08925466019356412,0.017864212090231285,0.143393415724894,1.060309452993568,0.004542198684686706,0.9444473736330262
v3|S5|medicine|cnn_1d,medicine,S5,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,119,0.7072389129648959,0.05186374266892193,0.19413029123629783,-3.868215582019208,0.3044909347386831,0.33375818751265957,0.05335475189264158
v3|S5|medicine|ft_transformer,medicine,S5,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,119,0.7968192593615503,0.0963650004324708,0.19705646401386112,-4.040254107011075,1.0272346733656572,0.36369827715444447,0.049178526414261764
v3|S5|medicine|lightgbm,medicine,S5,lightgbm,lightgbm__isotonic,external_2025,current_frozen_aggregate,6326,119,0.77553940861023,0.062418654360695096,0.018158053912147847,-1.2026280914535556,0.6973221554254022,0.0049421697858796736,0.8318207558103239
v3|S5|medicine|logistic_regression,medicine,S5,logistic_regression,logistic_l2__isotonic,external_2025,current_frozen_aggregate,6326,119,0.6764455419673912,0.05281556165874667,0.01813315937240405,-0.14857124104536604,0.98586389574588,0.0039951858427953795,0.9097155913110302
v3|S5|medicine|mlp_plr,medicine,S5,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,119,0.7725717643268037,0.08353356285948753,0.14170566240407362,-3.590995671246703,0.9702567834060432,0.30435284471108104,0.05820960665599952
v3|S5|medicine|rSI_sMS,medicine,S5,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,107,0.6545054103968864,0.047630208159321015,0.016958486460467964,-0.805448623757228,0.8324623192238926,0.006729132832084401,0.8283069254688428
v3|S5|medicine|stacking,medicine,S5,stacking,stacking,external_2025,current_frozen_aggregate,6326,119,0.8032148577168905,0.09202217729694125,0.19432232475116606,-3.831706795438587,1.698585591177345,0.41369216755475463,0.04349388733256685
v3|S5|medicine|tabicl,medicine,S5,tabicl,tabicl,external_2025,current_frozen_aggregate,6326,119,0.7730131201828242,0.09042542030036241,0.017857220029059793,-0.3059249233740035,0.8740503093604037,0.0031310704189426936,1.137292546291604
v3|S5|medicine|tabpfn,medicine,S5,tabpfn,tabpfn_finetuned,external_2025,current_frozen_aggregate,6326,119,0.7700021526251875,0.08956311995022344,0.01792550111814304,-0.639757864344719,0.7909974868097566,0.004059070432466276,1.0721247161133587
v3|S5|medicine|xgboost,medicine,S5,xgboost,xgboost__isotonic,external_2025,current_frozen_aggregate,6326,119,0.7835068295080236,0.06700578744490367,0.018071765794053913,-0.5760566294965361,0.8634810553831987,0.004864002495392525,0.880682010816425
v3|S6|medicine|bert_finetuned,medicine,S6,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,6326,380,0.670186281799352,0.1237378021623278,0.23560684807733104,-2.7064208205510267,0.4884014293124304,0.36618682640830513,0.14092353088542217
v3|S6|medicine|catboost,medicine,S6,catboost,catboost__platt,external_2025,current_frozen_aggregate,6326,380,0.7680625630676085,0.20017459284378336,0.05249595831184825,0.25952446779247207,1.1310004655891202,0.007880742413642904,0.9605791233056161
v3|S6|medicine|cnn_1d,medicine,S6,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,6326,380,0.7173593039106343,0.1544669450450209,0.23944584119997697,-2.7708745243052917,0.5565733612531532,0.3577292324848007,0.14377627731844503
v3|S6|medicine|ft_transformer,medicine,S6,ft_transformer,ft_transformer,external_2025,current_frozen_aggregate,6326,380,0.7465073822295395,0.18182570326962877,0.20143708127062496,-2.7050833484298455,1.0259359928417784,0.3488488465587606,0.14689863333657355
v3|S6|medicine|lightgbm,medicine,S6,lightgbm,lightgbm__platt,external_2025,current_frozen_aggregate,6326,380,0.7558575424433941,0.1883308042581886,0.05291926832633381,0.004223800630701379,1.0210354671915436,0.006816932154930235,0.9610761330656462
v3|S6|medicine|logistic_regression,medicine,S6,logistic_regression,logistic_l2__isotonic,external_2025,current_frozen_aggregate,6326,380,0.6889549807920406,0.13027341237759552,0.054368860757279966,-0.2523819166377778,0.9082316479382245,0.006895567197216224,0.9772436605651194
v3|S6|medicine|mlp_plr,medicine,S6,mlp_plr,mlp_plr,external_2025,current_frozen_aggregate,6326,380,0.7288610653778744,0.14574962151111862,0.17697817519651327,-2.527613498508171,0.6391887566082793,0.2951360508090534,0.16911206740571805
v3|S6|medicine|rSI_sMS,medicine,S6,rSI_sMS,score_rSI_sMS__platt,external_2025,current_frozen_aggregate,6139,358,0.594553869881977,0.1025707200549052,0.054402293142456745,-0.7230141978175451,0.7554252756377086,0.015434824955508963,0.930746426918388
v3|S6|medicine|stacking,medicine,S6,stacking,stacking,external_2025,current_frozen_aggregate,6326,380,0.7662785242622197,0.20111814966679245,0.15092780634407932,-2.307661910536845,1.3405912175448749,0.302423672295545,0.1657122115024912
v3|S6|medicine|tabicl,medicine,S6,tabicl,tabicl,external_2025,current_frozen_aggregate,6326,380,0.7588551348097792,0.18397506726993978,0.052961783827421685,0.1264073715735777,0.9812527731174222,0.008788885351367438,1.1664178318714769
v3|S6|medicine|tabpfn,medicine,S6,tabpfn,tabpfn_finetuned,external_2025,current_frozen_aggregate,6326,380,0.7043009896082284,0.13878825332251582,0.054596602407569084,-0.07973367962238426,0.8639546515546862,0.015170180574429747,1.3112469223697099
v3|S6|medicine|xgboost,medicine,S6,xgboost,xgboost__raw,external_2025,current_frozen_aggregate,6326,380,0.7646763857170678,0.19189159987229748,0.05265214946837173,0.16526773117416418,1.0773494257664573,0.006137003245581809,0.9842455867640515
v3|P1|surgery|bert_finetuned,surgery,P1,bert_finetuned,bert_finetuned,external_2025,current_frozen_aggregate,3157,13,0.7830299471520846,0.18220478859275677,0.09220593031074999,-4.5076367038135645,0.3996162167079551,0.14404093877985863,0.027820180515918468
v3|P1|surgery|catboost,surgery,P1,catboost,catboost,external_2025,current_frozen_aggregate,3157,13,0.9980916030534351,0.6637896382577234,0.0033087957958867456,4.441648531450851,2.1089399130216933,0.003057128534291236,2.3875632447715773
v3|P1|surgery|cnn_1d,surgery,P1,cnn_1d,cnn_1d,external_2025,current_frozen_aggregate,3157,13,0.9639117244079077,0.17047591964133477,0.28462403229540006,-7.383984340180896,0.7504197148096471,0.5021450817018587,0.008133784370538815
