task_id,no_text_task_id,group,outcome,model,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,mixed_outcome_patient_groups,bootstrap_replicates,bootstrap_success,bootstrap_seed,bootstrap_method,group_stratum_rule,expected_group_multiplicity,legacy_overlapping_strata_ci,scope,source_id,source_candidate_sha256,source_acceptance_manifest_sha256,source_with_text_model_sha256
P1_05a-P2-mlp_plr,overall_legacy_P2_mlp_plr_no_text,overall,P2,mlp_plr,oof_2020_2023,Delta_AUPRC_text_minus_no_text,0.003558313920076772,-0.002825782370706119,0.01020687274717299,ESTIMATED,24784,1701,19944,505,2000,2000,633056122,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P2_mlp_plr_no_text,,912674d4012029985a3236f32b1d1b18d46b4dca0345fd46e8c779354476b07d,8ee476c461d25e1ae03af509a06cab8affd6b41cfa0857a4e96ae92b8eb1cc86
P1_05a-P2-mlp_plr,overall_legacy_P2_mlp_plr_no_text,overall,P2,mlp_plr,validation_2024,AUPRC,0.5729820062809843,0.5364690682502214,0.6107764367992947,ESTIMATED,7504,609,6600,114,2000,2000,3350125699,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P2_mlp_plr_no_text,,912674d4012029985a3236f32b1d1b18d46b4dca0345fd46e8c779354476b07d,8ee476c461d25e1ae03af509a06cab8affd6b41cfa0857a4e96ae92b8eb1cc86
P1_05a-P2-mlp_plr,overall_legacy_P2_mlp_plr_no_text,overall,P2,mlp_plr,validation_2024,AUPRC_no_text,0.5666882573164108,0.5312288489637319,0.6034769351201561,ESTIMATED,7504,609,6600,114,2000,2000,3350125699,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P2_mlp_plr_no_text,,912674d4012029985a3236f32b1d1b18d46b4dca0345fd46e8c779354476b07d,8ee476c461d25e1ae03af509a06cab8affd6b41cfa0857a4e96ae92b8eb1cc86
P1_05a-P2-mlp_plr,overall_legacy_P2_mlp_plr_no_text,overall,P2,mlp_plr,validation_2024,Delta_AUPRC_text_minus_no_text,0.0062937489645734646,-0.0027085916069141346,0.015890792990679768,ESTIMATED,7504,609,6600,114,2000,2000,3350125699,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P2_mlp_plr_no_text,,912674d4012029985a3236f32b1d1b18d46b4dca0345fd46e8c779354476b07d,8ee476c461d25e1ae03af509a06cab8affd6b41cfa0857a4e96ae92b8eb1cc86
P1_05a-P3-ft_transformer,overall_legacy_P3_ft_transformer_no_text,overall,P3,ft_transformer,oof_2020_2023,AUPRC,0.2906059909088943,0.26174340026648035,0.3253428835966185,ESTIMATED,24784,759,19944,175,2000,2000,3215928640,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_ft_transformer_no_text,,9bef737ef1ab7168c9b59baa40c0facd052b20eb0a0c4ca1498b52e25ff97e7f,5ecad6fc94cccf846646db09a540865c2682759a5808efefd0931f7c965065b3
P1_05a-P3-ft_transformer,overall_legacy_P3_ft_transformer_no_text,overall,P3,ft_transformer,oof_2020_2023,AUPRC_no_text,0.3020811328265809,0.27221979221343073,0.3373633006839247,ESTIMATED,24784,759,19944,175,2000,2000,3215928640,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_ft_transformer_no_text,,9bef737ef1ab7168c9b59baa40c0facd052b20eb0a0c4ca1498b52e25ff97e7f,5ecad6fc94cccf846646db09a540865c2682759a5808efefd0931f7c965065b3
P1_05a-P3-ft_transformer,overall_legacy_P3_ft_transformer_no_text,overall,P3,ft_transformer,oof_2020_2023,Delta_AUPRC_text_minus_no_text,-0.011475141917686615,-0.02506673499481274,0.001876241004273149,ESTIMATED,24784,759,19944,175,2000,2000,3215928640,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_ft_transformer_no_text,,9bef737ef1ab7168c9b59baa40c0facd052b20eb0a0c4ca1498b52e25ff97e7f,5ecad6fc94cccf846646db09a540865c2682759a5808efefd0931f7c965065b3
P1_05a-P3-ft_transformer,overall_legacy_P3_ft_transformer_no_text,overall,P3,ft_transformer,validation_2024,AUPRC,0.3477703177452822,0.30254499878531926,0.40282108824287133,ESTIMATED,7504,285,6600,41,2000,2000,1861860699,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_ft_transformer_no_text,,9bef737ef1ab7168c9b59baa40c0facd052b20eb0a0c4ca1498b52e25ff97e7f,5ecad6fc94cccf846646db09a540865c2682759a5808efefd0931f7c965065b3
P1_05a-P3-ft_transformer,overall_legacy_P3_ft_transformer_no_text,overall,P3,ft_transformer,validation_2024,AUPRC_no_text,0.35921644503136174,0.31175157161502093,0.4181491536228369,ESTIMATED,7504,285,6600,41,2000,2000,1861860699,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_ft_transformer_no_text,,9bef737ef1ab7168c9b59baa40c0facd052b20eb0a0c4ca1498b52e25ff97e7f,5ecad6fc94cccf846646db09a540865c2682759a5808efefd0931f7c965065b3
P1_05a-P3-ft_transformer,overall_legacy_P3_ft_transformer_no_text,overall,P3,ft_transformer,validation_2024,Delta_AUPRC_text_minus_no_text,-0.011446127286079522,-0.03452005967081669,0.009680474885378097,ESTIMATED,7504,285,6600,41,2000,2000,1861860699,outcome_stratified_disjoint_patient_cluster_shared_paired_draws,max(y) within split,1,SUPERSEDED_RETAINED_FOR_AUDIT,earlier_strict_v2_overall_stage3a,overall_legacy_P3_ft_transformer_no_text,,9bef737ef1ab7168c9b59baa40c0facd052b20eb0a0c4ca1498b52e25ff97e7f,5ecad6fc94cccf846646db09a540865c2682759a5808efefd0931f7c965065b3
