entity_id,group,outcome,model,model_sha256,bound_document_count,recorded_field_count,seed,final_fit_rows,context_rows,context_row_policy,runtime_packages,stack_member_order
v3|S3|medicine|tabicl,medicine,S3,tabicl,ba7a069982fe1987fbe3a8f1ee27c6e778c7ad91fbf962a930f6f1e436cea012,1,0,,,,,,
v3|S3|medicine|tabpfn,medicine,S3,tabpfn,ea11ab7baa321b9a28986b4a8df1f539b15359322cbe4e538fa315c5a97376e3,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S3|medicine|xgboost,medicine,S3,xgboost,d927725ef526b128e1f5e78f8fa7d47df5d355ea1cb2ed08200cc9f0413f9dd7,1,0,,,,,,
v3|S4|medicine|bert_finetuned,medicine,S4,bert_finetuned,e920a54c1f4b9ed20aaef26a6a80afc5a6a6dab42df0068fa03d2ce24802b1f8,1,0,,,,,,
v3|S4|medicine|catboost,medicine,S4,catboost,b1e8921b2736fe1bbfc163c325ed0f73b13201193ac4d4acb2ae0fc87d7c2102,1,0,,,,,,
v3|S4|medicine|cnn_1d,medicine,S4,cnn_1d,e3e37e18f7ff3f1852b97dbbd6a2de5759a6de1d3f4b51ecfe7d060cec5e61ff,1,0,,,,,,
v3|S4|medicine|ft_transformer,medicine,S4,ft_transformer,f0e695fbb8839b40a52ae71fefed1750ab2669e2f02e6c2c4bf6e7a1c4c7a163,2,0,,,,,,
v3|S4|medicine|lightgbm,medicine,S4,lightgbm,847088202a03c24fb57ff459b6ce683222fc3790e578904859d8147a31046fda,1,0,,,,,,
v3|S4|medicine|logistic_regression,medicine,S4,logistic_regression,34209c4266db4516a30b24fe532e2f1ac1abef10192db71d19f8b2a767cab915,1,0,,,,,,
v3|S4|medicine|mlp_plr,medicine,S4,mlp_plr,efaa27b318a8d3afa211e54e3c9e5d9a108f03570608cc96d0d24eea2e357dfe,2,0,,,,,,
v3|S4|medicine|rSI_sMS,medicine,S4,rSI_sMS,b9d8b004393593087b3eafd0908a997188b985f630569625452673685233c332,1,0,,,,,,
v3|S4|medicine|stacking,medicine,S4,stacking,cd26c3a837f4d0a259641975f64a51dce0d308b4e6a04239769f7a76f44b0b34,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S4|medicine|tabicl,medicine,S4,tabicl,5ca956de9f78efa3d1106a158d51da19350b9a2dd4cd8c970c4d3d9e4fd188cb,1,0,,,,,,
v3|S4|medicine|tabpfn,medicine,S4,tabpfn,6ae3f29fbf3c47a82a28c80750c633e3fdde6603fb644d24b8d4be82e5d1181e,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S4|medicine|xgboost,medicine,S4,xgboost,269265d76547d2cc3abb68c7891558ac2d15d646a7e29cdf61718c82f63007fe,1,0,,,,,,
v3|S5|medicine|bert_finetuned,medicine,S5,bert_finetuned,840e56c56d5302e65b7685cc7e2e3325b40b8c35918cbbcaaf6343a90c9f6c06,1,0,,,,,,
v3|S5|medicine|catboost,medicine,S5,catboost,0e0ca3194d4a85c9d4ffd2e79736598e04494c68e30af31076fead2cfe3f0da3,1,0,,,,,,
v3|S5|medicine|cnn_1d,medicine,S5,cnn_1d,e245a84b4a17beee0fed24d99d45a625c02bfdf493392f799a42d52239f5d36f,1,0,,,,,,
v3|S5|medicine|ft_transformer,medicine,S5,ft_transformer,41901e9364c462db8a6a460e3aa04af075142affe643fffd194bbab5b477b71e,2,0,,,,,,
v3|S5|medicine|lightgbm,medicine,S5,lightgbm,27b29a66ae9868a0713f12fe9e5be9a7a41813d69defed2d574de80138c0f8b5,1,0,,,,,,
v3|S5|medicine|logistic_regression,medicine,S5,logistic_regression,87682fb8fb0eabcede49f2cf2ccef75030825a0148ddd54b77ac90a5f419f322,1,0,,,,,,
v3|S5|medicine|mlp_plr,medicine,S5,mlp_plr,d895d289f63b2ce5622b0bc7f7610b1f49bbacc666193d196ed8207221a3eb67,2,0,,,,,,
v3|S5|medicine|rSI_sMS,medicine,S5,rSI_sMS,415be2ada067565f2af4614f44a3fb21e91480e1b005667216a8419bb6f5123b,1,0,,,,,,
v3|S5|medicine|stacking,medicine,S5,stacking,478899ce69688000c6f0726ad90a58e0a69e48bea1074af8a1186e7c59ac08e4,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S5|medicine|tabicl,medicine,S5,tabicl,81569c11b337852cf108cd367035182f975fd080a7a792fdc869b235975d6f13,1,0,,,,,,
v3|S5|medicine|tabpfn,medicine,S5,tabpfn,a1d0b043d06b1263f89603fc7d5c12d475ec05242032438b03afbfc344b06f66,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S5|medicine|xgboost,medicine,S5,xgboost,f4030dc007cfa604ba8792c523c14130f313fa50486d512fbbc3f3e9c62e1561,1,0,,,,,,
v3|S6|medicine|bert_finetuned,medicine,S6,bert_finetuned,f268a13e927e2ddcb3d88b5ca32022fe1b3e0925d40e13d7078f220b5f0d79fc,1,0,,,,,,
v3|S6|medicine|catboost,medicine,S6,catboost,44d5d5f81895d01ef631695bff4e91a0bd7513a81c597bee37db457c84f88fea,1,0,,,,,,
v3|S6|medicine|cnn_1d,medicine,S6,cnn_1d,7b8860c8a5cbf49f358a6a0066bc5046bf4b17e2c52fc49e6328ff5a3f65077f,1,0,,,,,,
v3|S6|medicine|ft_transformer,medicine,S6,ft_transformer,2c56bb0f198da8432262152a8266b28a708976071d1f2fc6ed86c2f73fca0926,2,0,,,,,,
v3|S6|medicine|lightgbm,medicine,S6,lightgbm,cf12d71c2a2d9328a9a323235882484fcf77d99caf33bdd0cc3d7f9efb6fc5a9,1,0,,,,,,
v3|S6|medicine|logistic_regression,medicine,S6,logistic_regression,b28d98065f42bef4c711f21678a6100dad89ac001df6c7e04bf193bc347010a2,1,0,,,,,,
v3|S6|medicine|mlp_plr,medicine,S6,mlp_plr,f36c30be17ef41dae38febbf2c9656af20b1eff54b3d9e84c2924a994b2d7a73,2,0,,,,,,
v3|S6|medicine|rSI_sMS,medicine,S6,rSI_sMS,482a056da604da95813f4cdf58fd4bf880018de0cb2beb84e24c7834d7f132a4,1,0,,,,,,
v3|S6|medicine|stacking,medicine,S6,stacking,692bc773c458dcc556e06ea990c3311cf99512cf390cfc97f74ea8c30e026377,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S6|medicine|tabicl,medicine,S6,tabicl,0335b44b3dbd59bc0d9fdb5a6edecf39fc0c82f8b211151522a815f448aa4361,1,0,,,,,,
v3|S6|medicine|tabpfn,medicine,S6,tabpfn,5fbb56d529c6002630a3707567456ad0a2148a9910ab4645181413aefd81297f,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S6|medicine|xgboost,medicine,S6,xgboost,3f81ba8294de8461fbb9026dab499ce7019e60fa41df3e1ce508ea5297459a97,1,0,,,,,,
v3|P1|surgery|bert_finetuned,surgery,P1,bert_finetuned,59e756c07424859ae724e064ddf951b132668c927eee5a9e994b8edc480fb133,1,0,,,,,,
v3|P1|surgery|catboost,surgery,P1,catboost,24a13793ad055dd42f7b34f5a3f249a2f4b5444f1c20282c58698240642d3170,1,0,,,,,,
v3|P1|surgery|cnn_1d,surgery,P1,cnn_1d,911ad6b7f4b547a1459dd7cbe092e71245dfb17a0c445af11660e9c809c2c86a,1,0,,,,,,
v3|P1|surgery|ft_transformer,surgery,P1,ft_transformer,0f8cdd30a4779507e9e3fdb7986650c910e233ec543ce2b38e9f534cedd2a950,1,0,,,,,,
v3|P1|surgery|lightgbm,surgery,P1,lightgbm,2d3e9fa9c4e99691e4f4c08b457cd1e0c926aee531e738fbc33ed6f0f00d7100,1,0,,,,,,
v3|P1|surgery|logistic_regression,surgery,P1,logistic_regression,5bcbfb4ac20bf20b66ebf4714d848feb3e0d1884e6f0b40962fabf8adfdd5837,1,0,,,,,,
v3|P1|surgery|mlp_plr,surgery,P1,mlp_plr,3262eaba0570fd83772397ef33721dd6b8df0b4d0e00d8c2cc7dd661231e7bea,1,0,,,,,,
v3|P1|surgery|rSI_sMS,surgery,P1,rSI_sMS,4ad4bcf2bb193b2161d7f9e0f2b3b851ddb845bd152840cd129e0255fb50616d,1,0,,,,,,
v3|P1|surgery|stacking,surgery,P1,stacking,85c332163b33eef732a34eb19330b69f29b8afc83351e16f1386eb66ada3cb1f,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""balanced_random_forest"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_standard"",""tabicl"",""tabpfn_thinking""]"
v3|P1|surgery|tabicl,surgery,P1,tabicl,a61ab1dbdf83a903f2630af52c2a41594ebb3c9285553175527fb907e693a578,1,0,,,,,,
v3|P1|surgery|tabpfn,surgery,P1,tabpfn,9a9f5bd75abcc5c8ecdb6f5f258417df24ac4bc00180f16a0a6a781254d8789e,5,9,20260716.0,,,full_or_model_limit,"{""numpy"":""2.4.4"",""pandas"":""2.3.3"",""scikit-learn"":""1.8.0"",""imbalanced-learn"":""0.14.2"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|P1|surgery|xgboost,surgery,P1,xgboost,17788638188fd87855e97c9700a67e3005e084ec65df67d2f0b8d46604a8d29b,1,0,,,,,,
v3|P2|surgery|bert_finetuned,surgery,P2,bert_finetuned,d8f1813d00973d0e67d40c27d5e23ef59c3563466fdf47932371e0a5e1237c91,1,0,,,,,,
v3|P2|surgery|catboost,surgery,P2,catboost,1a1f89986509c09e365e2dfb1def2cb55e86539a2b1b72e65e7d7a68fd5f764d,1,0,,,,,,
v3|P2|surgery|cnn_1d,surgery,P2,cnn_1d,86f8f680a1206f99d238fd2ce4320eb2406467abf1f5ce809f969958632a3079,1,0,,,,,,
v3|P2|surgery|ft_transformer,surgery,P2,ft_transformer,f720851cd804afeb6f7f260f90dde7a1af3dbce1466fa098bface7004dcc30a5,1,0,,,,,,
v3|P2|surgery|lightgbm,surgery,P2,lightgbm,3216a4322ef1f2db4f7ac49383e40f8b40eab6404fc3c67ffcd69f294b7a3c5b,1,0,,,,,,
v3|P2|surgery|logistic_regression,surgery,P2,logistic_regression,195a88613a940157ad920f9ba8d4b2740dd7ebee9cbe7778bd9d034f84189e09,1,0,,,,,,
v3|P2|surgery|mlp_plr,surgery,P2,mlp_plr,9321c58e33d5b961a1d9224fa99eb0a514cf88fd369996828a8c4232d44a03b0,1,0,,,,,,
v3|P2|surgery|rSI_sMS,surgery,P2,rSI_sMS,1a28293475813010bef432a61462f05e2e838b856d960a444a3b026056e8ee43,1,0,,,,,,
v3|P2|surgery|stacking,surgery,P2,stacking,fad471dd92f88dcfa3fb79fdfff34504425eb4fcd55513996c42ce315022f179,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""balanced_random_forest"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_standard"",""tabicl"",""tabpfn_thinking""]"
v3|P2|surgery|tabicl,surgery,P2,tabicl,fcd5879f444c988805f830bea830f48925c6e49918034f10ca66d69808f74cfd,1,0,,,,,,
v3|P2|surgery|tabpfn,surgery,P2,tabpfn,f1bd439d70243e9a587e95bac648d61ccb27b2375d8edd853975fa355c592d11,5,9,20260716.0,,,full_or_model_limit,"{""numpy"":""2.4.4"",""pandas"":""2.3.3"",""scikit-learn"":""1.8.0"",""imbalanced-learn"":""0.14.2"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|P2|surgery|xgboost,surgery,P2,xgboost,b66e6fa8b2b9c23a4a143e4611475ffd8095f1de114a6ff0624eb7f80a68723a,1,0,,,,,,
v3|P3|surgery|bert_finetuned,surgery,P3,bert_finetuned,96170d732d981f42792c7f80200826b8846c3048b9e0c5952532c3db2084a957,1,0,,,,,,
v3|P3|surgery|catboost,surgery,P3,catboost,dcdf8cbda83ed1a9c17245f2364ba80537918d1874c9a4a0007adacdf24fed4c,1,0,,,,,,
v3|P3|surgery|cnn_1d,surgery,P3,cnn_1d,249eef80bf1823493d193d1e5ebe6e56f2ba5ecd0392f79599e01c775cab0830,1,0,,,,,,
v3|P3|surgery|ft_transformer,surgery,P3,ft_transformer,5bdb7cf53b8f064b70890b01c788da38c63cabd0d27cb32df46b6943791f906f,1,0,,,,,,
v3|P3|surgery|lightgbm,surgery,P3,lightgbm,4eea43602c5ad23e66bf6b365ce7cdc3eb89ceb0bedd5eabbbcbbb44cb0ef7cc,1,0,,,,,,
v3|P3|surgery|logistic_regression,surgery,P3,logistic_regression,5cc3bb966cc0ae5cea07efab721c66a28dbffa8c912ed3e9eaff58a834e2c085,1,0,,,,,,
v3|P3|surgery|mlp_plr,surgery,P3,mlp_plr,40e9d1e0b740cf8de513a48b19f76e25d5bc2836f637ba58c302c8a05ae4a98d,1,0,,,,,,
v3|P3|surgery|rSI_sMS,surgery,P3,rSI_sMS,15e8b3c246deb67c26811a26af0b3ff73c105c19453132a713c5036df200da6a,1,0,,,,,,
v3|P3|surgery|stacking,surgery,P3,stacking,ebaa14c111cd89fb3722c50ebde8c322097a959b39c4e8a6f652a50b86e64920,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""balanced_random_forest"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_standard"",""tabicl"",""tabpfn_thinking""]"
v3|P3|surgery|tabicl,surgery,P3,tabicl,10d1fc457baa8d18e03328ac97266cf87f03862aefd9695124f6c1e72cd9fc9f,1,0,,,,,,
v3|P3|surgery|tabpfn,surgery,P3,tabpfn,a4739e9af1eab7dae909a8b869daf52ae91b97e0ada2bc71ddec1a7014be3ca3,5,9,20260716.0,,,full_or_model_limit,"{""numpy"":""2.4.4"",""pandas"":""2.3.3"",""scikit-learn"":""1.8.0"",""imbalanced-learn"":""0.14.2"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|P3|surgery|xgboost,surgery,P3,xgboost,ae5d5d5b50e5e2dbc43ddcfa764095dc2452d2a49116986cb454f2319ab339dd,1,0,,,,,,
v3|S1|surgery|bert_finetuned,surgery,S1,bert_finetuned,dac78a3a730d71e7ef7bb403b55c55cbac296fb8cf52407370b83206148eaf3b,1,0,,,,,,
v3|S1|surgery|catboost,surgery,S1,catboost,1842d7c8863f673f05757098d18e1318751cbac874addfe21657362e27c15cf2,1,0,,,,,,
v3|S1|surgery|cnn_1d,surgery,S1,cnn_1d,afaac84fd2d7549e16dc35f132212562a896bcf53af17432f408eba2ea3096b6,1,0,,,,,,
v3|S1|surgery|ft_transformer,surgery,S1,ft_transformer,f3e1f27a69da09e41859b989add7317d037b4bea427702c16cd9aa636cf62b34,2,0,,,,,,
v3|S1|surgery|lightgbm,surgery,S1,lightgbm,b253259da4568502aeb2cf5a0bb2daef8635a15ff0370f0111ce93c1977db207,1,0,,,,,,
v3|S1|surgery|logistic_regression,surgery,S1,logistic_regression,e8b8e28378771140d6a8dbe680cb08dfe10397bd269c1a306a51f47b2bac6713,1,0,,,,,,
v3|S1|surgery|mlp_plr,surgery,S1,mlp_plr,8cc26e8896fe51725c2279dcfe12885706f9d143fe2e76e0ca4ce3a9949f4301,2,0,,,,,,
v3|S1|surgery|rSI_sMS,surgery,S1,rSI_sMS,c32cfaa1fa7606b6910e2c8c59bd5b3e53f4b3d1dd1278bde2f73be29bb946ee,1,0,,,,,,
v3|S1|surgery|stacking,surgery,S1,stacking,f2c15cb1b65f142d73e4cdd178b0991e7c39f4c364e9007fd60ac974bd10a4a2,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S1|surgery|tabicl,surgery,S1,tabicl,c68aa7e4847bff190184bd00852b1253ae9deff1ad1a8372e4a9ad25e5dc0aff,1,0,,,,,,
v3|S1|surgery|tabpfn,surgery,S1,tabpfn,0c912328c5f73110fc99385ccb497cf735fe3c7778ccf7c40c8084ea898ff128,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S1|surgery|xgboost,surgery,S1,xgboost,5eb81a2e8f688215ab0de284c65d9713aed447c62a17d385c8b593a7bdb0fb1d,1,0,,,,,,
v3|S2|surgery|bert_finetuned,surgery,S2,bert_finetuned,04bd5a491c9e208ab5ab7747cb1ecdab76d75b3828d6bc6cd64c69f3605a22a4,3,0,,,,,,
v3|S2|surgery|catboost,surgery,S2,catboost,b2cbd1cb7e93de0e92ae581186268bfc0f5d01b7f26fa18120e71b061bec2e24,1,0,,,,,,
v3|S2|surgery|cnn_1d,surgery,S2,cnn_1d,70b0d940b695ea09992827589d8b4793745bfaa939ced001c8f211707d2b1eae,1,0,,,,,,
v3|S2|surgery|ft_transformer,surgery,S2,ft_transformer,08636cd648b23cf4a2143f0e44d5594bc56a6bc5713fda20d6c199dd23d63f03,2,0,,,,,,
v3|S2|surgery|lightgbm,surgery,S2,lightgbm,199fd2fffdb3bf0506f917fbfcb716126e4d750d9cb2cfee2c125e1404b542d4,1,0,,,,,,
v3|S2|surgery|logistic_regression,surgery,S2,logistic_regression,0204ee0da20deaa956d015efa74cc63a26d8b1f5731f4e50c400e706cb0dd320,1,0,,,,,,
v3|S2|surgery|mlp_plr,surgery,S2,mlp_plr,d8f9563dc9025fbe81e518f1b1c0d11c0f4ddf4acef8ab0cc919986fc63be421,2,0,,,,,,
v3|S2|surgery|rSI_sMS,surgery,S2,rSI_sMS,ecde0df2d2ac0a024027d0d3f4828c502de0bceca145b8184446e60f32c4fbce,1,0,,,,,,
v3|S2|surgery|stacking,surgery,S2,stacking,2cfa2d0de837266d3d57a3be950784859dfa9c24dc95ed809b645883f771f6cd,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S2|surgery|tabicl,surgery,S2,tabicl,b911d0dd9a87158139f63acb3a2584b92b9a1853362cf67af1c9777a95f016a2,1,0,,,,,,
v3|S2|surgery|tabpfn,surgery,S2,tabpfn,f0e4fc9d8ebb850136e73c910017fc1d1e5e22efb60445b691bfcacee00d43bd,6,9,,,,half_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S2|surgery|xgboost,surgery,S2,xgboost,a9d85eb1963f61082d1e65e497c696f43ba1138c19ab049006373abbddf252b7,1,0,,,,,,
v3|S3|surgery|bert_finetuned,surgery,S3,bert_finetuned,789101dd2e351d2e4005dcba9d7508a26f1449f800c71bea47e6a2ad43ce408b,1,0,,,,,,
v3|S3|surgery|catboost,surgery,S3,catboost,4ae7c279c28227057ee4f44612112f82e4a0bc85f4bcb360125c48b6f908d526,1,0,,,,,,
v3|S3|surgery|cnn_1d,surgery,S3,cnn_1d,1dc4620d421031128d9824c185900a31fe5a374f3fbc0377600cd8b570e49116,1,0,,,,,,
v3|S3|surgery|ft_transformer,surgery,S3,ft_transformer,d1d55a5fd8ca4f104d302e522337f4745b9e1ff6c3bd05e650a55e36a8c88c53,2,0,,,,,,
v3|S3|surgery|lightgbm,surgery,S3,lightgbm,5770bdcc94ec17f2eeb5909194593ec9d48daec415fa49f371daa6ec364f5b66,1,0,,,,,,
v3|S3|surgery|logistic_regression,surgery,S3,logistic_regression,63323f362140b1671adc6f5c6c9110132f5fcc96358255a9af67b881f12d4bfd,1,0,,,,,,
v3|S3|surgery|mlp_plr,surgery,S3,mlp_plr,67baec7ba6db74b50c9807191c7157df80849dfdce171bd8b67b4f51a33474c4,2,0,,,,,,
v3|S3|surgery|rSI_sMS,surgery,S3,rSI_sMS,cf8637c2e8157bf4e889300d5a4829f0657b83c4467e81321aa5d43526cac20e,1,0,,,,,,
v3|S3|surgery|stacking,surgery,S3,stacking,776f0b37671f271f7fb19da42e9ca055052d634bbab9a3c88ff99f43b618b745,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S3|surgery|tabicl,surgery,S3,tabicl,edfbeba66ac4894adc2c1910b0b8921768f67979485eddc0116bd79d270d5823,1,0,,,,,,
v3|S3|surgery|tabpfn,surgery,S3,tabpfn,98e772b25a68353f8fbf710828b318380a76b195810e70e56786691c91449979,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S3|surgery|xgboost,surgery,S3,xgboost,2a57c2a9182653225bc193732de62fb25de979944a79a568aeb32bf836ff9101,1,0,,,,,,
v3|S4|surgery|bert_finetuned,surgery,S4,bert_finetuned,c573f8efd891373a49a42786283eadf25e28d03c9acc59530251527eea713ff8,1,0,,,,,,
v3|S4|surgery|catboost,surgery,S4,catboost,9ccfeb7fa24ab2622e3783f9f847bec3646142791d02200644e8231d5ec66f95,1,0,,,,,,
v3|S4|surgery|cnn_1d,surgery,S4,cnn_1d,f2df7a5ddd30fd090c713633049d0b946aa60bac228b5bfd57a9f9061e038034,1,0,,,,,,
v3|S4|surgery|ft_transformer,surgery,S4,ft_transformer,1d8c6139e191cd8e0190cad2c6b57e829b1e9b22017b09caaffdb3ef40077f7f,2,0,,,,,,
v3|S4|surgery|lightgbm,surgery,S4,lightgbm,f60e22a87f2d89af5f9104ef32b8e3541b2bd5feb164b9c9ab9ad70f1e806e9c,1,0,,,,,,
v3|S4|surgery|logistic_regression,surgery,S4,logistic_regression,8a6c44e04ae49c1eac553f7e439e3b39e9f2c03750a4ba1b84575ae07c845ce2,1,0,,,,,,
v3|S4|surgery|mlp_plr,surgery,S4,mlp_plr,628dbce0a485916ef84b403ee5ebe9621760240f3776a987f8a8b16699703420,2,0,,,,,,
v3|S4|surgery|rSI_sMS,surgery,S4,rSI_sMS,c8990d6b2c70f7474f316eae676f513ff69d87ed93519c9c770b2535bf292d7a,1,0,,,,,,
v3|S4|surgery|stacking,surgery,S4,stacking,7f21ae46eed9ad696bcaf57d3367e541d933a09c8a40ce36f8dab4efa3744c5b,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S4|surgery|tabicl,surgery,S4,tabicl,b33840d305c4f706276ac0223e135ecfc2331bb213c69f5f019b89174aeed8ff,1,0,,,,,,
v3|S4|surgery|tabpfn,surgery,S4,tabpfn,a69155ee6b7d441a5fb501b6c6f172129baa4f73a65ce13f4330452bd2eb30f0,6,9,,,,full_or_model_limit,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",
v3|S4|surgery|xgboost,surgery,S4,xgboost,d6e0fa8b251a6f255d7dcff977ac14910773209e736f2e6d4bc2e3c383d68ce9,1,0,,,,,,
v3|S5|surgery|bert_finetuned,surgery,S5,bert_finetuned,259228c265fbdc54b73dbd54a8234341d796dabc22ba3b1db21148f77384bdb5,1,0,,,,,,
v3|S5|surgery|catboost,surgery,S5,catboost,34274af6aa32585c312ae008d34c8e169de1d3403a83f3a06bbc417d4112c472,1,0,,,,,,
v3|S5|surgery|cnn_1d,surgery,S5,cnn_1d,b8d82b0ff02e25bcdc87e9c27e628e1112e66d6134b36b7c2572fea265b659c3,1,0,,,,,,
v3|S5|surgery|ft_transformer,surgery,S5,ft_transformer,7593baf66c61ee049f0a11a0ae9ecc5b23a4cb2ed0cae20cdb2e027087eb18ca,2,0,,,,,,
v3|S5|surgery|lightgbm,surgery,S5,lightgbm,f7b3381674b479696ffe90dd1f854cba1f41c906aecece0be71d4a3771fee00d,1,0,,,,,,
v3|S5|surgery|logistic_regression,surgery,S5,logistic_regression,ed9b6396ec3f3108f1032774bf1408c20cdac1bc9dd9f91ea7fee1fcfb43fef2,1,0,,,,,,
v3|S5|surgery|mlp_plr,surgery,S5,mlp_plr,4edf21b35c72c3bcf38c1f5b17a7ecd6bf9583f4749103798b28ce67bf8ee649,2,0,,,,,,
v3|S5|surgery|rSI_sMS,surgery,S5,rSI_sMS,639f83c3d7b2a9a318efb7c3a2a4c9bd317b84a0e8c7f7d75dc9f3e02a0ff335,1,0,,,,,,
v3|S5|surgery|stacking,surgery,S5,stacking,3fcf94eca2729be04859096a568d83c1a60711b061e3ddd8a1b8bc0b8e227f35,1,3,,,,,,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_finetuned"",""tabicl"",""tabpfn_thinking""]"
v3|S5|surgery|tabicl,surgery,S5,tabicl,57a154003ba797a7f17e4c8929f143159cd8214c0cda28ba80f5bcd4ac4f8e15,1,0,,,,,,
