id,group,outcome,model,alias_of,trained_population,evaluation_population,split,coverage,target_n,row_set_sha256,metric,value,lower_ci,upper_ci,status,reason,n,events,patient_groups,bootstrap_b,bootstrap_success,bootstrap_minimum_success_required,bootstrap_method,seed,derived_seed,model_point_value
overall_S5_score_SIA_G,overall,S5,score_SIA_G,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,c7b537636c0a24c52615c2fe949a207fb1189f2956fe395a416ecccd6edeaf15,AUPRC,0.02990504164819803,0.023179528602068167,0.04247278885595442,ESTIMATED,,7276,88,6425,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3910224545,0.02990504164819803
overall_S5_score_SIA_G,overall,S5,score_SIA_G,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,c7b537636c0a24c52615c2fe949a207fb1189f2956fe395a416ecccd6edeaf15,Brier,0.1992675064280934,0.19538906144788037,0.2032561165199222,ESTIMATED,,7276,88,6425,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3910224545,0.1992675064280934
overall_S5_score_SI_G,overall,S5,score_SI_G,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUROC,0.6571393143275962,0.5898376367038259,0.7193429851345611,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3701952357,0.6571393143275962
overall_S5_score_SI_G,overall,S5,score_SI_G,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUPRC,0.02843210440826205,0.020472034562558746,0.04728462171805089,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3701952357,0.02843210440826205
overall_S5_score_SI_G,overall,S5,score_SI_G,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,Brier,0.21217929371608757,0.20908196928484662,0.21544224413258392,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3701952357,0.21217929371608757
overall_S5_score_SI,overall,S5,score_SI,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.581600343320849,0.515852217622376,0.6443783813784815,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1670922640,0.581600343320849
overall_S5_score_SI,overall,S5,score_SI,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.017713107104720578,0.014207146226773701,0.024480050867113724,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1670922640,0.017713107104720578
overall_S5_score_SI,overall,S5,score_SI,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.24330398432482556,0.24037058358383664,0.24617277420618802,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1670922640,0.24330398432482556
overall_S5_score_mSI,overall,S5,score_mSI,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,99214c41cc79254315d5236f925d0c5a347475236dba0e161bfd4324bfd4849d,AUROC,0.5818310793956241,0.5084658765463892,0.6535379131474809,ESTIMATED,,6308,72,5577,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1228447092,0.5818310793956241
overall_S5_score_mSI,overall,S5,score_mSI,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,99214c41cc79254315d5236f925d0c5a347475236dba0e161bfd4324bfd4849d,AUPRC,0.01883133306377233,0.014060633284752723,0.028256389045156025,ESTIMATED,,6308,72,5577,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1228447092,0.01883133306377233
overall_S5_score_mSI,overall,S5,score_mSI,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,99214c41cc79254315d5236f925d0c5a347475236dba0e161bfd4324bfd4849d,Brier,0.23151559417391898,0.22885524347149497,0.23423999997671455,ESTIMATED,,6308,72,5577,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1228447092,0.23151559417391898
overall_S5_score_aSI,overall,S5,score_aSI,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,60a6aed7f85358c43a18c4ad54b17d129448b812de5d0af1ae3895d6f58e9244,AUROC,0.6805398068927602,0.6220920448949152,0.7308076177261125,ESTIMATED,,7283,89,6428,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,331488549,0.6805398068927602
overall_S5_score_aSI,overall,S5,score_aSI,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,60a6aed7f85358c43a18c4ad54b17d129448b812de5d0af1ae3895d6f58e9244,AUPRC,0.0223763193217498,0.018280730551085506,0.029132504415903433,ESTIMATED,,7283,89,6428,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,331488549,0.0223763193217498
overall_S5_score_aSI,overall,S5,score_aSI,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,60a6aed7f85358c43a18c4ad54b17d129448b812de5d0af1ae3895d6f58e9244,Brier,0.22390177837726677,0.2192399276648733,0.22914814182142973,ESTIMATED,,7283,89,6428,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,331488549,0.22390177837726677
overall_S5_score_rSI,overall,S5,score_rSI,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.581600343320849,0.5158541186136234,0.6454357078864676,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1871004412,0.581600343320849
overall_S5_score_rSI,overall,S5,score_rSI,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.017713107104720578,0.014269080346194963,0.024326022612956685,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1871004412,0.017713107104720578
overall_S5_score_rSI,overall,S5,score_rSI,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.24725163964233587,0.24505788255709793,0.24939604900949308,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1871004412,0.24725163964233587
overall_S5_score_rSI_sMS,overall,S5,score_rSI_sMS,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.6613927902621723,0.5991239136897356,0.7225962770753361,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,,,0.6613927902621723
overall_S5_score_rSI_sMS,overall,S5,score_rSI_sMS,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.027914085460894075,0.021008047447860386,0.04075831863034372,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,,,0.027914085460894075
overall_S5_score_rSI_sMS,overall,S5,score_rSI_sMS,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.22866310906400716,0.22504398893851454,0.2323589131292292,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,,,0.22866310906400716
overall_S5_score_rSI_GCSM,overall,S5,score_rSI_GCSM,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.6495450998751561,0.58741535273791,0.7096537359395987,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1253015267,0.6495450998751561
overall_S5_score_rSI_GCSM,overall,S5,score_rSI_GCSM,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.02716148800467297,0.020442338275541438,0.04395037473625619,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1253015267,0.02716148800467297
overall_S5_score_rSI_GCSM,overall,S5,score_rSI_GCSM,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.22988020538084727,0.22652610013588448,0.23324107295465843,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1253015267,0.22988020538084727
overall_S5_score_SIAVPU,overall,S5,score_SIAVPU,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.47024422596754056,0.40026453905709447,0.5363999225696927,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2291277204,0.47024422596754056
overall_S5_score_SIAVPU,overall,S5,score_SIAVPU,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.013027764889741498,0.010612977613299917,0.018387135480687815,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2291277204,0.013027764889741498
overall_S5_score_SIAVPU,overall,S5,score_SIAVPU,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.2508542361910902,0.250601489893323,0.25110589516607984,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2291277204,0.2508542361910902
overall_S5_score_sMS,overall,S5,score_sMS,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.6198439450686642,0.5702031390634169,0.668476422477706,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1651980933,0.6198439450686642
overall_S5_score_sMS,overall,S5,score_sMS,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.022029029524251495,0.01618795812884368,0.030761066811689827,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1651980933,0.022029029524251495
overall_S5_score_sMS,overall,S5,score_sMS,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.21643537473310817,0.21296390707165117,0.21997166248168182,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1651980933,0.21643537473310817
overall_S5_score_qSOFA,overall,S5,score_qSOFA,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7120552434456928,0.6593433576258007,0.764178908424355,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2928310838,0.7120552434456928
overall_S5_score_qSOFA,overall,S5,score_qSOFA,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.028587097388823177,0.021575257362260594,0.041380841622555904,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2928310838,0.028587097388823177
overall_S5_score_qSOFA,overall,S5,score_qSOFA,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.21830781472094418,0.21351119981306546,0.22320300171024063,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2928310838,0.21830781472094418
overall_S5_score_MEWS,overall,S5,score_MEWS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,349f2754ba90ab7e749e83be36898f18d6c2a7ee90f42aa14df2b41c9212038d,AUROC,0.7052290346193526,0.6498526459443981,0.7578210643749956,ESTIMATED,,7288,89,6433,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1370885850,0.7052290346193526
overall_S5_score_MEWS,overall,S5,score_MEWS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,349f2754ba90ab7e749e83be36898f18d6c2a7ee90f42aa14df2b41c9212038d,AUPRC,0.031758754608783225,0.023543128156068512,0.048262740877138,ESTIMATED,,7288,89,6433,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1370885850,0.031758754608783225
overall_S5_score_MEWS,overall,S5,score_MEWS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,349f2754ba90ab7e749e83be36898f18d6c2a7ee90f42aa14df2b41c9212038d,Brier,0.20102767590064746,0.19675468279516117,0.20544118968491498,ESTIMATED,,7288,89,6433,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1370885850,0.20102767590064746
overall_S5_score_REMS,overall,S5,score_REMS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,31c450d82c0ff3be50b48bf73e165b23ca00cf04b96c1177359a11c9eafcabc5,AUROC,0.6916840444872205,0.6423043200802171,0.7399023484750425,ESTIMATED,,6306,72,5575,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1946257375,0.6916840444872205
overall_S5_score_REMS,overall,S5,score_REMS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,31c450d82c0ff3be50b48bf73e165b23ca00cf04b96c1177359a11c9eafcabc5,AUPRC,0.021473738168280673,0.01731026323556207,0.03146029494003167,ESTIMATED,,6306,72,5575,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1946257375,0.021473738168280673
overall_S5_score_REMS,overall,S5,score_REMS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,31c450d82c0ff3be50b48bf73e165b23ca00cf04b96c1177359a11c9eafcabc5,Brier,0.21149109591087772,0.20621149333046573,0.21701915656574974,ESTIMATED,,6306,72,5575,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1946257375,0.21149109591087772
overall_S5_score_RTS,overall,S5,score_RTS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUROC,0.6100870043217833,0.5589350517143352,0.662780824168102,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,450538994,0.6100870043217833
overall_S5_score_RTS,overall,S5,score_RTS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUPRC,0.024049100555720834,0.01679615406113704,0.03827735406485066,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,450538994,0.024049100555720834
overall_S5_score_RTS,overall,S5,score_RTS,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,Brier,0.2149716239251967,0.2117276540364059,0.2180412704735177,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,450538994,0.2149716239251967
overall_S5_score_rSI_GCS_alias,overall,S5,score_rSI_GCS_alias,score_rSIG,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUROC,0.65714563272424,0.5917328482672686,0.7188346675983142,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2410975939,0.65714563272424
overall_S5_score_rSI_GCS_alias,overall,S5,score_rSI_GCS_alias,score_rSIG,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUPRC,0.02843210440826205,0.02065863576121582,0.04722146968403711,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2410975939,0.02843210440826205
overall_S5_score_rSI_GCS_alias,overall,S5,score_rSI_GCS_alias,score_rSIG,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,Brier,0.22665389798301894,0.2231367689270434,0.23006106596030904,ESTIMATED,,7282,88,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,2410975939,0.22665389798301894
overall_S5_knn_classifier,overall,S5,knn_classifier,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7107045880149813,0.6568055055307427,0.7642578119124914,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3566641541,0.7107045880149813
overall_S5_knn_classifier,overall,S5,knn_classifier,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.044244650159955434,0.029877611702479462,0.07668126432916277,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3566641541,0.044244650159955434
overall_S5_knn_classifier,overall,S5,knn_classifier,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.011946116730163872,0.011687493613846994,0.012184395387483221,ESTIMATED,,7289,89,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3566641541,0.011946116730163872
overall_S6_decision_tree,overall,S6,decision_tree,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.742191932834391,0.71151881023422,0.769968280147711,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1457318545,0.742191932834391
overall_S6_decision_tree,overall,S6,decision_tree,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.11555610790789049,0.09771912987031041,0.13935638642915288,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1457318545,0.11555610790789049
overall_S6_decision_tree,overall,S6,decision_tree,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.19139931192164442,0.18612031739162047,0.1966339788309779,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1457318545,0.19139931192164442
overall_S6_random_forest,overall,S6,random_forest,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7980418092149936,0.7758915034701367,0.8195300785594244,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,911593239,0.7980418092149936
overall_S6_random_forest,overall,S6,random_forest,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.1376089052912555,0.11633913718888114,0.16755471366885888,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,911593239,0.1376089052912555
overall_S6_random_forest,overall,S6,random_forest,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.07225246779917582,0.06983398084425628,0.07457135681028061,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,911593239,0.07225246779917582
overall_S6_balanced_random_forest,overall,S6,balanced_random_forest,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7859305498970303,0.7625090024842158,0.807268064037839,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1055854936,0.7859305498970303
overall_S6_balanced_random_forest,overall,S6,balanced_random_forest,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.13404696319556272,0.11292455091833872,0.1629665528762463,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1055854936,0.13404696319556272
overall_S6_balanced_random_forest,overall,S6,balanced_random_forest,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.16907130689054725,0.16507168810544484,0.17318844024052849,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1055854936,0.16907130689054725
overall_S6_svm_rbf,overall,S6,svm_rbf,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7492865607390746,0.7238410074325433,0.7744415751947813,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3623222971,0.7492865607390746
overall_S6_svm_rbf,overall,S6,svm_rbf,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.1112389536778178,0.09434464470495214,0.1363231408115316,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3623222971,0.1112389536778178
overall_S6_svm_rbf,overall,S6,svm_rbf,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.03946108552203293,0.03838430975998047,0.04062910356368743,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3623222971,0.03946108552203293
overall_S6_logistic_l1,overall,S6,logistic_l1,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7240924810757213,0.6910842706279139,0.7559597890141512,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3293890212,0.7240924810757213
overall_S6_logistic_l1,overall,S6,logistic_l1,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.11804373624021967,0.10076469241837667,0.14453232039001265,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3293890212,0.11804373624021967
overall_S6_logistic_l1,overall,S6,logistic_l1,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.1608400428482266,0.1549618590224491,0.1667950982544002,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3293890212,0.1608400428482266
overall_S6_logistic_l2,overall,S6,logistic_l2,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUROC,0.7163753378837178,0.6829915460594795,0.7478284099375275,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,,,0.7163753378837178
overall_S6_logistic_l2,overall,S6,logistic_l2,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,AUPRC,0.11731532510360536,0.09945733041044962,0.1437757874953107,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,,,0.11731532510360536
overall_S6_logistic_l2,overall,S6,logistic_l2,,overall,overall,validation_2024,exact_current_cohort,7289,5d8bf17dc94e374c28166ff042a59f9267d0d774cfcf16dd4b15d5b520f645e6,Brier,0.1607067147270101,0.15512076987631065,0.16655443394281752,ESTIMATED,,7289,308,6434,2000,2000,1900,outcome_stratified_patient_group_cluster,,,0.1607067147270101
overall_S6_score_NEWS2,overall,S6,score_NEWS2,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,6ea8110fbed2854cedba7719b2c2ed93b0b705aa8c57916349705deaa0883f80,AUROC,0.5675653404684349,0.5156513948864724,0.6208644817035172,ESTIMATED,,1033,112,943,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3207005256,0.5675653404684349
overall_S6_score_NEWS2,overall,S6,score_NEWS2,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,6ea8110fbed2854cedba7719b2c2ed93b0b705aa8c57916349705deaa0883f80,AUPRC,0.12398954897537803,0.10978979305647024,0.14765486288652271,ESTIMATED,,1033,112,943,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3207005256,0.12398954897537803
overall_S6_score_NEWS2,overall,S6,score_NEWS2,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,6ea8110fbed2854cedba7719b2c2ed93b0b705aa8c57916349705deaa0883f80,Brier,0.2470564999389946,0.24336592210603955,0.2513116872415827,ESTIMATED,,1033,112,943,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3207005256,0.2470564999389946
overall_S6_score_rSIG,overall,S6,score_rSIG,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUROC,0.6061239985996223,0.567330112216133,0.6428887440162314,ESTIMATED,,7282,308,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1772445491,0.6061239985996223
overall_S6_score_rSIG,overall,S6,score_rSIG,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,AUPRC,0.07289116459353719,0.0618280073427232,0.09011486669528766,ESTIMATED,,7282,308,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1772445491,0.07289116459353719
overall_S6_score_rSIG,overall,S6,score_rSIG,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,f672c49cd45c26b35e7b7ed656c1803f0dd7f856cdb88334c561598b75ea3f53,Brier,0.24401317442476578,0.24152272928423488,0.24676563291488374,ESTIMATED,,7282,308,6431,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,1772445491,0.24401317442476578
overall_S6_score_rSIG_Age,overall,S6,score_rSIG_Age,,overall,overall,validation_2024,score_component_available_subset_of_current_cohort,7289,c7b537636c0a24c52615c2fe949a207fb1189f2956fe395a416ecccd6edeaf15,AUROC,0.6681299111336425,0.6360549583479416,0.7005464645004766,ESTIMATED,,7276,308,6425,2000,2000,1900,outcome_stratified_patient_group_cluster,20260710,3799750405,0.6681299111336425
